Regions,Sectors,PathTimes,KAP
GLD,A,0,0.274039692765266
GLD,B,0,2.03351385135847
GLD,C,0,2.28443588812334
GLD,D,0,0.994189779502057
GLD,E,0,1.23266850805622
GLD,F,0,0.268623757985819
GLD,G,0,0.134674128748877
GLD,H,0,0.295278346784411
GLD,I,0,0.391979981623579
GLD,J,0,0.12910077503923
GLD,K,0,1.02995511401663
GLD,L,0,2.95293155906143
GLD,M,0,0.245816262551008
GLD,N,0,0.101767223558856
GLD,O,0,0.0943742662630025
GLD,P,0,0.443209900258428
GLD,Q,0,0.388543692738845
GLD,R,0,0.156405512655471
GLD,S,0,0.234440742023455
GLD,A,1,0.33873412914940626
GLD,B,1,1.9323253488049206
GLD,C,1,2.4361572284289954
GLD,D,1,1.104542471549874
GLD,E,1,1.1713733925631986
GLD,F,1,0.3049475663258609
GLD,G,1,0.12796190092829088
GLD,H,1,0.33049401096567244
GLD,I,1,0.3843193312379547
GLD,J,1,0.16806899401665568
GLD,K,1,0.9789482122192066
GLD,L,1,3.0458620082865657
GLD,M,1,0.23493503693362716
GLD,N,1,0.10858063378776515
GLD,O,1,0.08968046569419164
GLD,P,1,0.4214833359273245
GLD,Q,1,0.4331700602223468
GLD,R,1,0.14860502926999128
GLD,S,1,0.26746175139661704
GLD,A,2,0.3677037993640263
GLD,B,2,2.024233994930441
GLD,C,2,2.551572447871134
GLD,D,2,1.178900128698245
GLD,E,2,1.1130316631487813
GLD,F,2,0.32026617975485766
GLD,G,2,0.12158528359810966
GLD,H,2,0.33972441206580506
GLD,I,2,0.39196966108548137
GLD,J,2,0.17621724010460055
GLD,K,2,1.0760672552901762
GLD,L,2,3.1485295806722258
GLD,M,2,0.22604208969803202
GLD,N,2,0.10912425176281403
GLD,O,2,0.0852213543051966
GLD,P,2,0.45051738068497227
GLD,Q,2,0.42028819763991193
GLD,R,2,0.14126125684041632
GLD,S,2,0.27582295763996884
GLD,A,3,0.36465735351348955
GLD,B,3,2.2569789070306814
GLD,C,3,2.544754424924171
GLD,D,3,1.1963383619272399
GLD,E,3,1.0574380702597588
GLD,F,3,0.31253579748295784
GLD,G,3,0.11552750338314914
GLD,H,3,0.33471946863095886
GLD,I,3,0.3930226939524305
GLD,J,3,0.16835442204556278
GLD,K,3,1.1856245584035043
GLD,L,3,3.2229763454066536
GLD,M,3,0.2152215723636016
GLD,N,3,0.1073023006281332
GLD,O,3,0.08098520569836119
GLD,P,3,0.5026096762705364
GLD,Q,3,0.3997456611503747
GLD,R,3,0.13443360344517713
GLD,S,3,0.2701665387129004
GLD,A,4,0.3488629420583282
GLD,B,4,2.489056330727679
GLD,C,4,2.4193468840466936
GLD,D,4,1.1690532960877704
GLD,E,4,1.0046169730639194
GLD,F,4,0.2982442908161525
GLD,G,4,0.10977262450375956
GLD,H,4,0.32949889402408744
GLD,I,4,0.3835040073707076
GLD,J,4,0.16052678442931692
GLD,K,4,1.1793924318988789
GLD,L,4,3.2650079401557788
GLD,M,4,0.2049221544878086
GLD,N,4,0.1096179555384408
GLD,O,4,0.0769608783760156
GLD,P,4,0.48228895250022935
GLD,Q,4,0.3802101223511544
GLD,R,4,0.16713563493293407
GLD,S,4,0.26450532929834064
GLD,A,5,0.33194378675545155
GLD,B,5,2.525202012370497
GLD,C,5,2.2988888409710815
GLD,D,5,1.111316386574395
GLD,E,5,0.9544391128293686
GLD,F,5,0.2837820030199616
GLD,G,5,0.1043063455145331
GLD,H,5,0.3135356690777156
GLD,I,5,0.36499575952063795
GLD,J,5,0.15299986915365466
GLD,K,5,1.1210106737289218
GLD,L,5,3.1883509142220468
GLD,M,5,0.19508350478142764
GLD,N,5,0.10451998660320781
GLD,O,5,0.07313874103515854
GLD,P,5,0.4586649618631157
GLD,Q,5,0.361558185853558
GLD,R,5,0.20399861891347446
GLD,S,5,0.25170880811132584
GLD,A,6,0.31575561648929784
GLD,B,6,2.4457475968841376
GLD,C,6,2.184303985902096
GLD,D,6,1.0562621780845673
GLD,E,6,0.9067752904303276
GLD,F,6,0.26996175748895557
GLD,G,6,0.09911248734359426
GLD,H,6,0.29823601752586454
GLD,I,6,0.3471952457193087
GLD,J,6,0.14567468938807326
GLD,K,6,1.0654137923748566
GLD,L,6,3.0316720466302876
GLD,M,6,0.1856156853925709
GLD,N,6,0.09958338742910404
GLD,O,6,0.06950669736547757
GLD,P,6,0.4360343971720999
GLD,Q,6,0.34362769633440854
GLD,R,6,0.19427097832055454
GLD,S,6,0.23943726991277195
GLD,A,7,0.3004028521065029
GLD,B,7,2.3763771449820545
GLD,C,7,2.075429145810361
GLD,D,7,1.0039712180532299
GLD,E,7,0.8614914080271707
GLD,F,7,0.25683770031906217
GLD,G,7,0.09417832173146667
GLD,H,7,0.2837009603940531
GLD,I,7,0.3303164601732313
GLD,J,7,0.13873689083721538
GLD,K,7,1.012597384955263
GLD,L,7,2.9042232628337956
GLD,M,7,0.17663049122527513
GLD,N,7,0.09489028907914922
GLD,O,7,0.06605625220053701
GLD,P,7,0.414460054828289
GLD,Q,7,0.32656345203461856
GLD,R,7,0.18501358895022654
GLD,S,7,0.22777654980719594
GLD,A,8,0.28586489287090816
GLD,B,8,2.317980314027752
GLD,C,8,1.9720458825887712
GLD,D,8,0.9543515080472971
GLD,E,8,0.8184765962613686
GLD,F,8,0.24439595110636558
GLD,G,8,0.08949086440563511
GLD,H,8,0.269904622770486
GLD,I,8,0.31436723898572144
GLD,J,8,0.13222095423152255
GLD,K,8,0.9624592424588287
GLD,L,8,2.8080576638965797
GLD,M,8,0.1681663623401385
GLD,N,8,0.09043771717395453
GLD,O,8,0.0627783293003861
GLD,P,8,0.39392401851311903
GLD,Q,8,0.3103502120095596
GLD,R,8,0.1762284572109099
GLD,S,8,0.2167062405294239
GLD,A,9,0.27211328536815466
GLD,B,9,2.273388784211849
GLD,C,9,1.8739143259113222
GLD,D,9,0.9072989296824941
GLD,E,9,0.7776188792152875
GLD,F,9,0.23261620335001199
GLD,G,9,0.08503777995629598
GLD,H,9,0.256819495631144
GLD,I,9,0.2993271698974477
GLD,J,9,0.12613333724012465
GLD,K,9,0.9148853464545931
GLD,L,9,2.7427414382085797
GLD,M,9,0.16022860831206295
GLD,N,9,0.08622268656666415
GLD,O,9,0.059664302557065736
GLD,P,9,0.37441955258001125
GLD,Q,9,0.2949619382734073
GLD,R,9,0.16793015897702032
GLD,S,9,0.20620448923164605
GLD,A,10,0.2593004248818602
GLD,B,10,2.2471966623363486
GLD,C,10,1.7807953907013445
GLD,D,10,0.8636108972296194
GLD,E,10,0.7389449351318721
GLD,F,10,0.22147357764622175
GLD,G,10,0.0808073497477452
GLD,H,10,0.24444628921133651
GLD,I,10,0.285444267533034
GLD,J,10,0.12046347659092617
GLD,K,10,0.8698011459488978
GLD,L,10,2.7119825655755365
GLD,M,10,0.15280243955273629
GLD,N,10,0.08223872031149468
GLD,O,10,0.05670597717248263
GLD,P,10,0.3559365429895971
GLD,Q,10,0.28042128496669066
GLD,R,10,0.16150241231708326
GLD,S,10,0.1962615657326417
GLD,A,11,0.2535667702124932
GLD,B,11,2.227338249019253
GLD,C,11,1.692416791170506
GLD,D,11,0.843285887866136
GLD,E,11,0.70241241517605
GLD,F,11,0.21150445168612783
GLD,G,11,0.07678844108035178
GLD,H,11,0.23370579000919622
GLD,I,11,0.2805228317971982
GLD,J,11,0.11519026802634172
GLD,K,11,0.8386124417894179
GLD,L,11,2.7009915747356397
GLD,M,11,0.1461893898055501
GLD,N,11,0.0785406474376756
GLD,O,11,0.0538955680944986
GLD,P,11,0.33841510523706225
GLD,Q,11,0.26671665850935494
GLD,R,11,0.1599514529609885
GLD,S,11,0.1872007216624513
GLD,A,12,0.25309226063632634
GLD,B,12,2.2107818906553085
GLD,C,12,1.6329709250027369
GLD,D,12,0.839609626553768
GLD,E,12,0.6683393410187434
GLD,F,12,0.2099994475588372
GLD,G,12,0.07297047789954525
GLD,H,12,0.22969426766628648
GLD,I,12,0.2830806137929711
GLD,J,12,0.11296426498283925
GLD,K,12,0.827751741346522
GLD,L,12,2.708970966945584
GLD,M,12,0.14891290928196568
GLD,N,12,0.076773695679789
GLD,O,12,0.05122567953926326
GLD,P,12,0.3218150461235098
GLD,Q,12,0.2537975617503538
GLD,R,12,0.1597533500666738
GLD,S,12,0.18303358425571392
GLD,A,13,0.25218899304759285
GLD,B,13,2.193823872784269
GLD,C,13,1.6297661031189083
GLD,D,13,0.8453210340316801
GLD,E,13,0.7382704492331151
GLD,F,13,0.21127375762734382
GLD,G,13,0.0693434129723615
GLD,H,13,0.22633490414486224
GLD,I,13,0.2904789980872601
GLD,J,13,0.11253073120872126
GLD,K,13,0.8214445948592841
GLD,L,13,2.735316829279808
GLD,M,13,0.1584539563945868
GLD,N,13,0.0755020370642762
GLD,O,13,0.04868928555066489
GLD,P,13,0.30608557170335093
GLD,Q,13,0.24159890105030646
GLD,R,13,0.15573337317297206
GLD,S,13,0.17998577607635438
GLD,A,14,0.2546759437210667
GLD,B,14,2.1971616442078035
GLD,C,14,1.6914458637922118
GLD,D,14,0.8728607093612727
GLD,E,14,0.8967777264200797
GLD,F,14,0.21822114767079745
GLD,G,14,0.06589770155306575
GLD,H,14,0.2292928405548646
GLD,I,14,0.30845063696414476
GLD,J,14,0.11443162759741989
GLD,K,14,0.8292091426640381
GLD,L,14,2.8100795332420048
GLD,M,14,0.1773609955455839
GLD,N,14,0.07652207356416663
GLD,O,14,0.04627971182184535
GLD,P,14,0.29123093981368736
GLD,Q,14,0.23010594810705365
GLD,R,14,0.15263044934410985
GLD,S,14,0.18187011864006328
GLD,A,15,0.26580342724673217
GLD,B,15,2.237175721263674
GLD,C,15,1.8369268975000341
GLD,D,15,0.9346902098732778
GLD,E,15,1.145594754416295
GLD,F,15,0.23484397877456037
GLD,G,15,0.06262427788552395
GLD,H,15,0.24317573308515997
GLD,I,15,0.3456066048751989
GLD,J,15,0.12111996191311307
GLD,K,15,0.8636662914641197
GLD,L,15,2.962856121896692
GLD,M,15,0.2088374680738972
GLD,N,15,0.08138252956923546
GLD,O,15,0.04400433859545138
GLD,P,15,0.27723550325860175
GLD,Q,15,0.23741374187734815
GLD,R,15,0.1535132003739053
GLD,S,15,0.19202401246061074
GLD,A,16,0.28177761736633017
GLD,B,16,2.3147082073414373
GLD,C,16,2.0554005747534863
GLD,D,16,1.0319200973809015
GLD,E,16,1.5219440655386425
GLD,F,16,0.2588112609410642
GLD,G,16,0.05957498200505356
GLD,H,16,0.2660205851798377
GLD,I,16,0.40735638318516565
GLD,J,16,0.12928114067943966
GLD,K,16,0.914777253421079
GLD,L,16,3.1952841742175457
GLD,M,16,0.25713912164967173
GLD,N,16,0.0914947725887434
GLD,O,16,0.04196806965554779
GLD,P,16,0.2868755261351577
GLD,Q,16,0.2798639452983423
GLD,R,16,0.15499050060473413
GLD,S,16,0.20898468216919658
GLD,A,17,0.30831505101616163
GLD,B,17,2.454865729700797
GLD,C,17,2.384790352011757
GLD,D,17,1.1824316650704494
GLD,E,17,2.0720006445234387
GLD,F,17,0.29731839150862294
GLD,G,17,0.05692591235285101
GLD,H,17,0.3050778075191828
GLD,I,17,0.5091005426124644
GLD,J,17,0.14251471735467675
GLD,K,17,0.9974758347443685
GLD,L,17,3.5438039245406743
GLD,M,17,0.328855886068969
GLD,N,17,0.10835870137291577
GLD,O,17,0.040556490836909896
GLD,P,17,0.32924977519090315
GLD,Q,17,0.35605118036872885
GLD,R,17,0.1586005009541233
GLD,S,17,0.237385286712288
GLD,A,18,0.3469723807324781
GLD,B,18,2.6734644088789703
GLD,C,18,2.8525960355709805
GLD,D,18,1.4031116425951011
GLD,E,18,2.8613978558773723
GLD,F,18,0.35593923941455613
GLD,G,18,0.05783650006213747
GLD,H,18,0.36623571600166804
GLD,I,18,0.6542879936325776
GLD,J,18,0.16258055493890436
GLD,K,18,1.1194189485112986
GLD,L,18,4.043439785242429
GLD,M,18,0.4301493998659868
GLD,N,18,0.1316802086987772
GLD,O,18,0.052261276606686606
GLD,P,18,0.3883527160522336
GLD,Q,18,0.45818170043727713
GLD,R,18,0.16410239831848844
GLD,S,18,0.2817685045813535
GLD,A,19,0.40847016050500917
GLD,B,19,3.002259779855683
GLD,C,19,3.508354172358993
GLD,D,19,1.7202890995019124
GLD,E,19,3.9553596407894878
GLD,F,19,0.44696927274824444
GLD,G,19,0.07263309125761992
GLD,H,19,0.46012610891441685
GLD,I,19,0.8436578296716063
GLD,J,19,0.1990634965607891
GLD,K,19,1.3028430652748144
GLD,L,19,4.7500108780507935
GLD,M,19,0.5704823402826269
GLD,N,19,0.16357351926517205
GLD,O,19,0.07137702786214203
GLD,P,19,0.4624415507537664
GLD,Q,19,0.5867155261785402
GLD,R,19,0.17344902704094953
GLD,S,19,0.3500442225025337
GLD,A,20,0.508749721513042
GLD,B,20,3.4793782535294655
GLD,C,20,4.406598052330851
GLD,D,20,2.1681789092034567
GLD,E,20,5.3895881175595
GLD,F,20,0.5919122470356706
GLD,G,20,0.09464675170207493
GLD,H,20,0.6005935494795657
GLD,I,20,1.0844345659381254
GLD,J,20,0.25342421629569384
GLD,K,20,1.5833160968271616
GLD,L,20,5.722792749237472
GLD,M,20,0.756890476435483
GLD,N,20,0.2070750739440148
GLD,O,20,0.09725331451878035
GLD,P,20,0.5580976776670399
GLD,Q,20,0.747487494998264
GLD,R,20,0.19201599774830316
GLD,S,20,0.45953359845294095
GLD,A,21,0.6543439494151995
